orderId,customerId,customerName,orderDate,totalAmount,status,eventId
O-02318,C-00945,Vu Van Phuc,2026-06-23,1827000,SUCCESS,EV-008
O-02319,C-01953,Dang Van Cuong,2026-07-12,243000,FAILED,EV-009
O-02320,C-01258,Vo Van Dung,2026-06-30,1170000,FAILED,EV-009
O-02321,C-01194,Vu Van Binh,2026-07-06,282000,SUCCESS,EV-009
O-02322,C-01172,Pham Van Binh,2026-06-21,3022000,FAILED,EV-001
O-02323,C-00617,Phan Van Nam,2026-06-27,4275000,SUCCESS,EV-004
O-02324,C-01211,Phan Van Trung,2026-07-18,2279000,SUCCESS,EV-006
O-02325,C-01917,Pham Van Khanh,2026-06-19,778000,SUCCESS,EV-002
O-02326,C-00034,Vo Van Anh,2026-07-14,452000,SUCCESS,EV-009
O-02327,C-01211,Phan Van Trung,2026-07-16,2205000,SUCCESS,EV-007
O-02328,C-01628,Hoang Van Quang,2026-06-22,3416000,SUCCESS,EV-005
O-02329,C-00858,Le Van Phuc,2026-06-25,1992000,SUCCESS,EV-007
O-02330,C-00006,Hoang Van Khanh,2026-07-04,2236000,SUCCESS,EV-005
O-02331,C-01191,Pham Van Binh,2026-07-14,4979000,SUCCESS,EV-007
O-02332,C-01045,Pham Van Hung,2026-07-06,4886000,SUCCESS,EV-004
O-02333,C-01639,Vu Van Anh,2026-06-21,2907000,SUCCESS,EV-002
O-02334,C-01904,Le Van Linh,2026-07-01,2899000,SUCCESS,EV-010
O-02335,C-01714,Pham Van Khanh,2026-07-03,1774000,SUCCESS,EV-004
O-02336,C-01218,Tran Van Trung,2026-06-24,2283000,SUCCESS,EV-006
O-02337,C-00846,Pham Van Binh,2026-07-07,858000,SUCCESS,EV-009
O-02338,C-01940,Nguyen Van Thanh,2026-07-02,204000,SUCCESS,EV-004
O-02339,C-01453,Hoang Van Anh,2026-06-20,4966000,SUCCESS,EV-007
O-02340,C-00293,Dang Van Hieu,2026-06-29,3116000,FAILED,EV-005
O-02341,C-01460,Vu Van Anh,2026-06-21,1616000,SUCCESS,EV-006
O-02342,C-00187,Tran Van Nam,2026-07-10,2266000,SUCCESS,EV-001
O-02343,C-00073,Phan Van Nam,2026-07-01,4667000,SUCCESS,EV-010
O-02344,C-01360,Nguyen Van Minh,2026-07-01,3802000,SUCCESS,EV-004
O-02345,C-01651,Dang Van Minh,2026-07-03,1455000,FAILED,EV-004
O-02346,C-01887,Vu Van Trung,2026-07-07,2654000,SUCCESS,EV-006
O-02347,C-01481,Hoang Van Linh,2026-06-21,183000,SUCCESS,EV-005
O-02348,C-00899,Tran Van Anh,2026-06-28,2669000,SUCCESS,EV-006
O-02349,C-01141,Vo Van Trung,2026-07-12,1152000,SUCCESS,EV-007
O-02350,C-00157,Vu Van Quang,2026-07-07,646000,FAILED,EV-007
O-02351,C-00198,Phan Van Hung,2026-07-14,4833000,SUCCESS,EV-001
O-02352,C-00925,Vo Van Phuc,2026-07-09,3885000,SUCCESS,EV-003
O-02353,C-01305,Nguyen Van Hieu,2026-06-28,2726000,SUCCESS,EV-002
O-02354,C-01012,Le Van Hieu,2026-07-12,670000,SUCCESS,EV-009
O-02355,C-00110,Phan Van Anh,2026-07-13,1099000,SUCCESS,EV-007
O-02356,C-00139,Tran Van Linh,2026-07-05,4133000,SUCCESS,EV-004
O-02357,C-00010,Pham Van Thanh,2026-06-22,4854000,SUCCESS,EV-007
O-02358,C-01474,Nguyen Van Anh,2026-06-25,444000,SUCCESS,EV-002
O-02359,C-00610,Le Van Hieu,2026-07-17,3271000,SUCCESS,EV-004
O-02360,C-01350,Phan Van Quang,2026-06-29,4868000,SUCCESS,EV-005
O-02361,C-00166,Hoang Van Minh,2026-07-10,3836000,SUCCESS,EV-010
O-02362,C-01023,Dang Van Hieu,2026-06-29,4237000,SUCCESS,EV-004
O-02363,C-00469,Bui Van Cuong,2026-06-25,4544000,SUCCESS,EV-009
O-02364,C-01927,Dang Van Binh,2026-07-03,665000,SUCCESS,EV-003
O-02365,C-01104,Nguyen Van Quang,2026-07-09,2515000,SUCCESS,EV-008
O-02366,C-01495,Tran Van Phuc,2026-07-14,3982000,SUCCESS,EV-003
O-02367,C-00445,Bui Van Son,2026-06-27,4695000,SUCCESS,EV-001
O-02368,C-00996,Tran Van Dung,2026-06-26,1618000,SUCCESS,EV-004
O-02369,C-00346,Nguyen Van Binh,2026-07-11,2090000,SUCCESS,EV-006
O-02370,C-01542,Tran Van Son,2026-07-03,484000,FAILED,EV-008
O-02371,C-00283,Bui Van Khanh,2026-07-08,4529000,FAILED,EV-002
O-02372,C-00965,Pham Van Linh,2026-06-28,4752000,SUCCESS,EV-005
O-02373,C-00881,Pham Van Anh,2026-07-07,3079000,SUCCESS,EV-002
O-02374,C-00258,Pham Van Cuong,2026-07-04,1343000,SUCCESS,EV-007
O-02375,C-01915,Le Van Trung,2026-07-11,1414000,SUCCESS,EV-005
O-02376,C-00107,Bui Van Quang,2026-07-16,3622000,SUCCESS,EV-008
O-02377,C-00902,Dang Van Hieu,2026-07-11,3579000,SUCCESS,EV-008
O-02378,C-00123,Tran Van Dung,2026-07-03,4886000,SUCCESS,EV-009
O-02379,C-00794,Hoang Van Trung,2026-07-06,3903000,SUCCESS,EV-006
O-02380,C-00026,Bui Van Phuc,2026-07-17,509000,SUCCESS,EV-009
O-02381,C-01394,Bui Van Phuc,2026-07-15,2180000,SUCCESS,EV-010
O-02382,C-01674,Dang Van Khanh,2026-07-05,1983000,SUCCESS,EV-002
O-02383,C-01894,Bui Van Hung,2026-07-15,2951000,SUCCESS,EV-003
O-02384,C-00234,Vu Van Phuc,2026-06-25,3461000,SUCCESS,EV-004
O-02385,C-00166,Hoang Van Minh,2026-06-22,2850000,SUCCESS,EV-010
O-02386,C-01678,Vu Van Hung,2026-06-25,2410000,SUCCESS,EV-007
O-02387,C-00074,Phan Van Binh,2026-07-07,268000,SUCCESS,EV-006
O-02388,C-01944,Nguyen Van Dung,2026-07-12,3692000,SUCCESS,EV-008
O-02389,C-00808,Phan Van Hieu,2026-07-04,1484000,SUCCESS,EV-009
O-02390,C-01761,Nguyen Van Thanh,2026-07-17,2968000,SUCCESS,EV-003
O-02391,C-00466,Vu Van Minh,2026-06-30,558000,SUCCESS,EV-004
O-02392,C-01774,Hoang Van Khanh,2026-07-05,2474000,SUCCESS,EV-005
O-02393,C-00270,Bui Van Anh,2026-06-19,3787000,SUCCESS,EV-005
O-02394,C-00592,Nguyen Van Thanh,2026-07-12,3100000,SUCCESS,EV-009
O-02395,C-01689,Tran Van Hieu,2026-07-09,3421000,SUCCESS,EV-009
O-02396,C-01341,Vo Van Minh,2026-07-15,1956000,SUCCESS,EV-002
O-02397,C-01197,Bui Van Minh,2026-06-29,1872000,SUCCESS,EV-008
O-02398,C-01792,Vu Van Phuc,2026-07-10,1326000,SUCCESS,EV-003
O-02399,C-00454,Vo Van Hung,2026-07-03,4068000,SUCCESS,EV-004
O-02400,C-01322,Le Van Dung,2026-07-14,2151000,SUCCESS,EV-004
O-02401,C-00331,Pham Van Thanh,2026-07-05,2768000,SUCCESS,EV-007
O-02402,C-01829,Tran Van Hieu,2026-07-12,4593000,SUCCESS,EV-002
O-02403,C-00317,Vo Van Khanh,2026-06-29,1240000,SUCCESS,EV-003
O-02404,C-00951,Hoang Van Son,2026-07-09,2359000,FAILED,EV-005
O-02405,C-00863,Vu Van Cuong,2026-07-06,4657000,SUCCESS,EV-004
O-02406,C-00443,Nguyen Van Quang,2026-07-15,419000,SUCCESS,EV-005
O-02407,C-01378,Nguyen Van Cuong,2026-06-26,4784000,FAILED,EV-009
O-02408,C-01221,Vo Van Son,2026-06-23,4394000,SUCCESS,EV-008
O-02409,C-01511,Hoang Van Anh,2026-07-08,493000,SUCCESS,EV-009
O-02410,C-00916,Nguyen Van Minh,2026-07-05,922000,SUCCESS,EV-009
O-02411,C-00180,Bui Van Phuc,2026-07-02,810000,SUCCESS,EV-001
O-02412,C-00510,Hoang Van Nam,2026-07-17,3496000,SUCCESS,EV-006
O-02413,C-01355,Bui Van Trung,2026-07-15,1204000,SUCCESS,EV-006
O-02414,C-01877,Phan Van Anh,2026-07-07,2256000,SUCCESS,EV-003
O-02415,C-01582,Pham Van Hung,2026-07-06,2147000,SUCCESS,EV-007
O-02416,C-01510,Dang Van Khanh,2026-07-16,2655000,SUCCESS,EV-007
O-02417,C-01898,Phan Van Khanh,2026-06-23,2959000,SUCCESS,EV-002
O-02418,C-00481,Tran Van Hung,2026-06-25,1217000,SUCCESS,EV-010
O-02419,C-01734,Tran Van Thanh,2026-07-02,572000,SUCCESS,EV-010
O-02420,C-00466,Vu Van Minh,2026-07-05,2016000,SUCCESS,EV-005
O-02421,C-00483,Hoang Van Trung,2026-07-16,4972000,SUCCESS,EV-009
O-02422,C-00539,Phan Van Hung,2026-06-25,858000,SUCCESS,EV-003
O-02423,C-01245,Tran Van Binh,2026-06-20,4320000,SUCCESS,EV-004
O-02424,C-00329,Dang Van Cuong,2026-06-23,2782000,SUCCESS,EV-005
O-02425,C-00916,Nguyen Van Minh,2026-07-08,576000,SUCCESS,EV-009
O-02426,C-01893,Le Van Cuong,2026-06-27,2383000,SUCCESS,EV-002
O-02427,C-00998,Bui Van Trung,2026-06-25,1645000,SUCCESS,EV-010
O-02428,C-00652,Vu Van Dung,2026-07-18,3076000,SUCCESS,EV-001
O-02429,C-00175,Vu Van Dung,2026-07-12,998000,SUCCESS,EV-002
O-02430,C-00855,Phan Van Hieu,2026-06-22,1774000,SUCCESS,EV-002
O-02431,C-01634,Bui Van Minh,2026-07-15,239000,FAILED,EV-004
O-02432,C-00210,Dang Van Quang,2026-06-29,4218000,SUCCESS,EV-007
O-02433,C-00350,Bui Van Dung,2026-07-13,2531000,SUCCESS,EV-005
O-02434,C-00361,Nguyen Van Binh,2026-07-02,3694000,SUCCESS,EV-003
O-02435,C-00883,Tran Van Cuong,2026-06-28,2791000,SUCCESS,EV-003
O-02436,C-01808,Hoang Van Cuong,2026-06-26,4377000,SUCCESS,EV-005
O-02437,C-00781,Phan Van Hieu,2026-06-22,1618000,SUCCESS,EV-001
O-02438,C-00855,Phan Van Hieu,2026-07-18,298000,SUCCESS,EV-008
O-02439,C-00037,Vo Van Nam,2026-06-23,2920000,SUCCESS,EV-001
O-02440,C-01640,Vo Van Linh,2026-06-22,4323000,SUCCESS,EV-008
O-02441,C-01313,Hoang Van Nam,2026-07-12,2577000,SUCCESS,EV-009
O-02442,C-01696,Dang Van Son,2026-06-23,3457000,SUCCESS,EV-009
O-02443,C-01332,Pham Van Quang,2026-07-01,4507000,SUCCESS,EV-005
O-02444,C-01521,Dang Van Anh,2026-07-12,2317000,SUCCESS,EV-004
O-02445,C-01958,Bui Van Trung,2026-07-04,587000,SUCCESS,EV-009
O-02446,C-00779,Tran Van Hieu,2026-07-10,1414000,SUCCESS,EV-005
O-02447,C-00829,Phan Van Phuc,2026-07-11,3246000,SUCCESS,EV-002
O-02448,C-00317,Vo Van Khanh,2026-07-07,3108000,SUCCESS,EV-008
O-02449,C-00874,Bui Van Quang,2026-07-16,3586000,SUCCESS,EV-010
O-02450,C-00444,Dang Van Hieu,2026-06-25,4680000,SUCCESS,EV-005
O-02451,C-00339,Bui Van Khanh,2026-07-17,1949000,SUCCESS,EV-005
O-02452,C-01381,Phan Van Son,2026-07-17,4070000,FAILED,EV-005
O-02453,C-01106,Nguyen Van Khanh,2026-07-18,1735000,SUCCESS,EV-008
O-02454,C-01110,Hoang Van Thanh,2026-07-04,916000,SUCCESS,EV-008
O-02455,C-00183,Vu Van Linh,2026-06-20,552000,SUCCESS,EV-008
O-02456,C-01071,Phan Van Quang,2026-06-27,4204000,SUCCESS,EV-008
O-02457,C-00824,Hoang Van Son,2026-07-11,1020000,SUCCESS,EV-005
O-02458,C-00846,Pham Van Binh,2026-06-21,1170000,SUCCESS,EV-003
O-02459,C-00685,Dang Van Hung,2026-07-07,1847000,SUCCESS,EV-002
O-02460,C-01066,Tran Van Linh,2026-06-20,2741000,SUCCESS,EV-001
O-02461,C-00546,Nguyen Van Thanh,2026-07-09,1120000,SUCCESS,EV-001
O-02462,C-00985,Vo Van Hieu,2026-06-22,1000000,SUCCESS,EV-006
O-02463,C-00642,Tran Van Hung,2026-07-02,4277000,SUCCESS,EV-010
O-02464,C-00280,Le Van Dung,2026-06-22,3718000,FAILED,EV-005
O-02465,C-00175,Vu Van Dung,2026-06-28,1011000,SUCCESS,EV-006
O-02466,C-01209,Pham Van Thanh,2026-07-09,1326000,SUCCESS,EV-006
O-02467,C-01106,Nguyen Van Khanh,2026-07-08,2007000,SUCCESS,EV-002
O-02468,C-01303,Bui Van Quang,2026-06-26,980000,SUCCESS,EV-002
O-02469,C-01401,Le Van Trung,2026-06-23,709000,SUCCESS,EV-007
O-02470,C-01674,Dang Van Khanh,2026-06-30,4291000,SUCCESS,EV-001
O-02471,C-00980,Vo Van Son,2026-07-04,2721000,SUCCESS,EV-006
O-02472,C-01611,Pham Van Quang,2026-06-26,490000,SUCCESS,EV-001
O-02473,C-00455,Dang Van Hieu,2026-06-25,2137000,SUCCESS,EV-004
O-02474,C-01158,Tran Van Quang,2026-07-01,105000,SUCCESS,EV-005
O-02475,C-01547,Dang Van Anh,2026-07-01,3386000,SUCCESS,EV-008
O-02476,C-00154,Tran Van Trung,2026-07-18,1523000,SUCCESS,EV-007
O-02477,C-01014,Vo Van Phuc,2026-06-25,172000,SUCCESS,EV-009
O-02478,C-00856,Bui Van Hieu,2026-07-04,4914000,SUCCESS,EV-009
O-02479,C-01030,Vo Van Hung,2026-06-27,4893000,SUCCESS,EV-009
O-02480,C-01475,Hoang Van Anh,2026-07-15,1076000,SUCCESS,EV-005
O-02481,C-01997,Hoang Van Dung,2026-07-11,4140000,FAILED,EV-001
O-02482,C-01266,Vu Van Binh,2026-06-27,4902000,SUCCESS,EV-007
O-02483,C-00637,Tran Van Thanh,2026-07-08,3827000,SUCCESS,EV-006
O-02484,C-01665,Pham Van Dung,2026-06-30,2802000,SUCCESS,EV-002
O-02485,C-00285,Vo Van Khanh,2026-07-11,942000,SUCCESS,EV-007
O-02486,C-00402,Phan Van Dung,2026-06-21,3274000,FAILED,EV-005
O-02487,C-01276,Bui Van Binh,2026-07-08,4485000,SUCCESS,EV-008
O-02488,C-01894,Bui Van Hung,2026-07-12,1635000,SUCCESS,EV-008
O-02489,C-01130,Bui Van Linh,2026-07-13,852000,SUCCESS,EV-006
O-02490,C-00033,Vo Van Anh,2026-07-03,3182000,SUCCESS,EV-001
O-02491,C-01142,Vu Van Dung,2026-07-06,3100000,SUCCESS,EV-008
O-02492,C-01690,Phan Van Khanh,2026-07-09,1775000,SUCCESS,EV-003
O-02493,C-00511,Phan Van Hung,2026-07-06,1770000,SUCCESS,EV-006
O-02494,C-01420,Dang Van Trung,2026-07-10,2045000,SUCCESS,EV-004
O-02495,C-01253,Vo Van Linh,2026-07-11,2970000,SUCCESS,EV-003
O-02496,C-00805,Phan Van Cuong,2026-07-18,3493000,SUCCESS,EV-007
O-02497,C-01477,Pham Van Anh,2026-06-22,2709000,SUCCESS,EV-008
O-02498,C-01918,Nguyen Van Trung,2026-07-01,3175000,SUCCESS,EV-008
O-02499,C-01066,Tran Van Linh,2026-07-13,4647000,SUCCESS,EV-010
O-02500,C-00576,Pham Van Hung,2026-06-23,1336000,SUCCESS,EV-006
